"listing_clustered$cluster"
"821"	6
"822"	22
"823"	20
"824"	3
"825"	7
"826"	7
"827"	20
"828"	12
"829"	3
"830"	7
"831"	7
"832"	20
"833"	9
"834"	12
"835"	7
"836"	20
"837"	7
"838"	12
"839"	6
"840"	7
"841"	6
"842"	20
"843"	9
"844"	20
"845"	16
"846"	13
"847"	23
"848"	7
"849"	9
"850"	3
"851"	16
"852"	1
"853"	9
"854"	9
"855"	3
"856"	9
"857"	16
"858"	9
"859"	9
"860"	9
"861"	9
"862"	13
"863"	1
"864"	16
"865"	9
"866"	9
"867"	1
"868"	1
"869"	1
"870"	13
"871"	1
"872"	1
"873"	16
"874"	9
"875"	16
"876"	12
"877"	12
"878"	16
"879"	3
"880"	16
"881"	3
"882"	3
"883"	3
"884"	3
"885"	3
"886"	3
"887"	3
"888"	3
"889"	3
"890"	3
"891"	3
"892"	3
"893"	3
"894"	3
"895"	3
"896"	3
"897"	3
"898"	3
"899"	3
"900"	3
"901"	3
"902"	3
"903"	3
"904"	3
"905"	3
"906"	3
"907"	3
"908"	3
"909"	3
"910"	3
"911"	3
"912"	3
"913"	3
"914"	3
"915"	3
"916"	3
"917"	3
"918"	3
"919"	3
"920"	3
"921"	3
"922"	3
"923"	3
"924"	21
"925"	12
"926"	16
"927"	13
"928"	9
"929"	9
"930"	16
"931"	14
"932"	3
"933"	12
"934"	23
"935"	16
"936"	20
"937"	8
"938"	12
"939"	12
"940"	9
"941"	13
"942"	3
"943"	19
"944"	6
"945"	18
"946"	18
"947"	6
"948"	6
"949"	20
"950"	9
"951"	9
"952"	1
"953"	17
"954"	13
"955"	9
"956"	9
"957"	8
"958"	20
"959"	16
"960"	16
"961"	20
"962"	14
"963"	21
"964"	13
"965"	16
"966"	3
"967"	1
"968"	3
"969"	16
"970"	20
"971"	23
"972"	20
"973"	16
"974"	16
"975"	20
"976"	6
"977"	9
"978"	16
"979"	1
"980"	13
"981"	13
"982"	14
"983"	3
"984"	13
"985"	1
"986"	23
"987"	16
"988"	8
"989"	16
"990"	6
"991"	13
"992"	9
"993"	6
"994"	20
"995"	9
"996"	6
"997"	6
"998"	16
"999"	21
"1000"	3
"1001"	3
"1002"	6
"1003"	16
"1004"	16
"1005"	21
"1006"	6
"1007"	3
"1008"	6
"1009"	16
"1010"	19
"1011"	20
"1012"	7
"1013"	20
"1014"	1
"1015"	9
"1016"	20
"1017"	6
"1018"	3
"1019"	16
"1020"	9
"1021"	9
"1022"	9
"1023"	16
"1024"	16
"1025"	13
"1026"	3
"1027"	1
"1028"	9
"1029"	1
"1030"	3
"1031"	9
"1032"	20
"1033"	23
"1034"	9
"1035"	6
"1036"	23
"1037"	23
"1038"	1
"1039"	1
"1040"	21
"1041"	20
"1042"	20
"1043"	13
"1044"	21
"1045"	14
"1046"	20
"1047"	6
"1048"	16
"1049"	20
"1050"	8
"1051"	14
"1052"	21
"1053"	23
"1054"	6
"1055"	6
"1056"	20
"1057"	6
"1058"	20
"1059"	7
"1060"	13
"1061"	9
"1062"	3
"1063"	7
"1064"	20
"1065"	23
"1066"	14
"1067"	20
"1068"	14
"1069"	13
"1070"	9
"1071"	1
"1072"	9
"1073"	13
"1074"	8
"1075"	14
"1076"	6
"1077"	6
"1078"	13
"1079"	7
"1080"	9
"1081"	13
"1082"	9
